cycle_id,ts_received,ts_sent,bus,V_sent,I_sent,power_factor,breaker_actual
3,1780252254.795421,1780252254.795918,1,1.019232,842.700481,0.965400,1
3,1780252254.803314,1780252254.804154,2,1.009322,439.560731,0.907000,1
3,1780252254.815621,1780252254.816515,3,1.005210,428.280047,0.882700,1
3,1780252254.828848,1780252254.829701,4,1.013336,510.436220,0.815500,1
3,1780252254.883399,1780252254.884168,5,1.010111,468.706687,0.970200,1
4,1780252255.783976,1780252255.784420,1,1.021184,737.944657,0.966900,1
4,1780252255.790372,1780252255.790822,2,1.006002,289.249543,0.915900,1
4,1780252255.797165,1780252255.797704,3,1.010519,445.881560,0.929000,1
4,1780252255.803620,1780252255.804133,4,1.004926,463.384168,0.892200,1
4,1780252255.809782,1780252255.810368,5,1.004331,466.064383,0.973600,1
5,1780252256.777334,1780252256.777604,1,1.020916,886.964466,0.976700,1
5,1780252256.783427,1780252256.783743,2,1.011563,427.836648,0.900500,1
5,1780252256.788313,1780252256.788611,3,1.008926,465.357898,0.942800,1
5,1780252256.793283,1780252256.793599,4,1.008017,520.409629,0.802800,1
5,1780252256.798535,1780252256.798851,5,1.008670,483.728841,0.956200,1
6,1780252257.797622,1780252257.798539,1,1.018139,827.290726,0.970900,1
6,1780252257.809053,1780252257.809873,2,1.008968,441.140368,0.926900,1
6,1780252257.818831,1780252257.819475,3,1.010896,368.005974,0.888700,1
6,1780252257.832568,1780252257.832946,4,1.008658,490.531298,0.845000,1
6,1780252257.841695,1780252257.842081,5,1.005438,501.964715,0.974100,1
7,1780252258.797610,1780252258.798064,1,1.017576,839.133805,0.984200,1
7,1780252258.806795,1780252258.807581,2,1.012280,399.865385,0.958400,1
7,1780252258.815829,1780252258.816612,3,1.009145,410.926032,0.967600,1
7,1780252258.823946,1780252258.824816,4,1.003957,459.384276,0.904000,1
7,1780252258.832058,1780252258.832810,5,1.006682,474.774110,0.972100,1
8,1780252259.792287,1780252259.792608,1,1.021492,910.839913,0.985100,1
8,1780252259.796317,1780252259.796587,2,1.005606,411.041769,0.949500,1
8,1780252259.801062,1780252259.801598,3,1.010008,480.885429,0.932000,0
8,1780252259.808204,1780252259.808770,4,1.014322,524.310032,0.793700,0
8,1780252259.815504,1780252259.815986,5,1.007358,502.284581,0.951800,1
9,1780252260.803207,1780252260.803675,1,1.021846,679.615695,0.907400,0
9,1780252260.810525,1780252260.811035,2,1.008642,318.136152,0.923200,0
9,1780252260.818555,1780252260.819142,3,1.005097,359.969985,0.901000,0
9,1780252260.825858,1780252260.826526,4,1.013867,520.718979,0.793700,0
9,1780252260.833043,1780252260.833532,5,1.002627,504.592360,0.951800,1
10,1780252261.827788,1780252261.828230,1,1.024330,0.867745,1.000000,1
10,1780252261.834555,1780252261.835030,2,1.004300,316.255981,0.923200,0
10,1780252261.848145,1780252261.853403,3,1.009072,359.662274,0.901000,1
10,1780252261.873554,1780252261.874148,4,1.006641,525.232724,0.793700,0
10,1780252261.880025,1780252261.880467,5,1.010305,504.469211,0.951800,1
11,1780252262.839250,1780252262.839786,1,1.020737,379.184878,0.946900,1
11,1780252262.852553,1780252262.865467,2,1.019782,379.461876,0.948700,0
11,1780252262.880451,1780252262.880930,3,1.009556,361.588273,0.901000,0
11,1780252262.886853,1780252262.887354,4,1.005295,525.689267,0.793700,0
11,1780252262.893347,1780252262.893846,5,1.009865,505.027769,0.951800,1
13,1780252263.919640,1780252263.920087,1,1.014078,324.882813,0.900700,1
13,1780252263.926369,1780252263.926828,2,1.017527,323.116512,0.902600,1
13,1780252263.932937,1780252263.933430,3,1.007448,362.295958,0.901000,1
13,1780252263.939654,1780252263.940142,4,1.006066,526.181826,0.793700,0
13,1780252263.946870,1780252263.947355,5,1.008656,504.008125,0.951800,1
14,1780252264.918661,1780252264.919113,1,1.020975,541.474746,0.729000,1
14,1780252264.924730,1780252264.925219,2,1.010361,430.285157,0.925200,1
14,1780252264.930758,1780252264.931212,3,1.006015,452.277896,0.915600,0
14,1780252264.936942,1780252264.937385,4,1.013125,416.340198,0.998700,0
14,1780252264.943177,1780252264.943684,5,1.004359,505.653016,0.951800,1
15,1780252265.943608,1780252265.944079,1,1.024396,770.932761,0.905600,1
15,1780252265.950990,1780252265.951458,2,1.003860,327.731211,0.919700,1
15,1780252265.957516,1780252265.957988,3,1.005553,443.386334,0.903600,1
15,1780252265.964961,1780252265.965444,4,1.014214,414.759595,0.998700,1
15,1780252265.972347,1780252265.972838,5,1.010782,502.330850,0.951800,1
16,1780252266.943308,1780252266.943928,1,1.017639,841.080615,0.975100,1
16,1780252266.950827,1780252266.951401,2,1.013386,352.288504,0.917500,1
16,1780252266.957424,1780252266.957898,3,1.009036,505.813535,0.925900,1
16,1780252266.964527,1780252266.965024,4,1.010457,515.729587,0.807500,0
16,1780252266.971374,1780252266.971905,5,1.006471,470.882821,0.951900,1
17,1780252267.943915,1780252267.944417,1,1.021718,460.634593,0.643100,0
17,1780252267.950897,1780252267.951380,2,1.013292,292.015484,0.950200,0
17,1780252267.957502,1780252267.957978,3,1.015032,475.187414,0.918000,0
17,1780252267.964114,1780252267.964627,4,1.008717,421.141173,0.985800,1
17,1780252267.970679,1780252267.971256,5,1.006961,471.852344,0.951900,1
18,1780252268.946265,1780252268.946766,1,1.018990,0.578739,1.000000,1
18,1780252268.953616,1780252268.954102,2,1.016512,287.319647,0.950200,0
18,1780252268.961091,1780252268.961612,3,1.005628,475.065846,0.918000,0
18,1780252268.968466,1780252268.968968,4,1.011195,422.057860,0.985800,1
18,1780252268.975795,1780252268.976283,5,1.005707,471.449386,0.951900,1
19,1780252269.956858,1780252269.957343,1,1.020846,385.683590,0.941000,1
19,1780252269.963846,1780252269.964340,2,1.022290,386.999366,0.943000,0
19,1780252269.970677,1780252269.971166,3,1.007337,474.550827,0.918000,0
19,1780252269.977272,1780252269.977755,4,1.009323,421.605888,0.985800,1
19,1780252269.983613,1780252269.984074,5,0.998816,469.736318,0.951900,1
20,1780252270.973736,1780252270.974255,1,1.023026,334.847157,0.975100,1
20,1780252270.985269,1780252270.985740,2,1.015800,338.030258,0.976300,1
20,1780252270.991200,1780252270.991686,3,1.011569,476.936578,0.918000,0
20,1780252270.998208,1780252270.998688,4,1.004896,421.169936,0.985800,1
20,1780252271.006165,1780252271.006698,5,1.005977,471.401601,0.951900,1
21,1780252272.019008,1780252272.019476,1,1.023275,792.909089,0.951600,1
21,1780252272.025493,1780252272.026078,2,1.012266,412.762018,0.969600,1
21,1780252272.032626,1780252272.033128,3,1.009049,380.995126,0.937500,0
21,1780252272.041714,1780252272.042425,4,1.010528,423.491982,0.985800,1
21,1780252272.050203,1780252272.050857,5,1.006552,470.753321,0.951900,1
22,1780252273.036293,1780252273.036822,1,1.022391,871.745399,0.929900,1
22,1780252273.043340,1780252273.043829,2,1.007735,404.766551,0.943200,0
22,1780252273.052891,1780252273.053825,3,1.008145,468.859277,0.927700,1
22,1780252273.060942,1780252273.061405,4,1.018236,419.979741,0.985800,1
22,1780252273.068508,1780252273.069226,5,1.009744,470.068095,0.951900,1
23,1780252274.030885,1780252274.031402,1,1.020397,269.057508,0.973300,1
23,1780252274.040270,1780252274.041322,2,1.017667,268.957968,0.974300,1
23,1780252274.049710,1780252274.050436,3,1.000418,467.035733,0.927700,1
23,1780252274.056298,1780252274.056794,4,1.011845,420.255262,0.985800,1
23,1780252274.064414,1780252274.064975,5,1.003920,468.261458,0.951900,1
24,1780252275.041754,1780252275.042229,1,1.023799,769.419837,0.976000,1
24,1780252275.047957,1780252275.048459,2,1.015419,404.760060,0.975800,1
24,1780252275.054948,1780252275.055429,3,1.009003,350.522873,0.923700,1
24,1780252275.063099,1780252275.063892,4,1.012298,447.250801,0.934500,1
24,1780252275.074813,1780252275.075528,5,1.004329,457.707164,0.980400,1
25,1780252276.045122,1780252276.045655,1,1.022964,827.699915,0.970700,1
25,1780252276.052411,1780252276.053003,2,1.004084,418.709948,0.910300,0
25,1780252276.059154,1780252276.059653,3,1.008711,414.862424,0.929500,0
25,1780252276.066365,1780252276.066918,4,1.011199,471.714947,0.882500,1
25,1780252276.074375,1780252276.074933,5,1.011494,462.103122,0.984900,1
26,1780252277.041779,1780252277.042516,1,1.023409,355.864374,0.915000,1
26,1780252277.048233,1780252277.048737,2,1.019357,353.362396,0.916900,0
26,1780252277.054789,1780252277.055235,3,1.006768,417.294526,0.929500,0
26,1780252277.060748,1780252277.061294,4,1.010346,471.286284,0.882500,1
26,1780252277.070191,1780252277.071079,5,1.011273,463.238179,0.984900,1
27,1780252278.059384,1780252278.059846,1,1.013110,433.519213,0.949900,1
27,1780252278.066858,1780252278.067655,2,1.008438,435.328175,0.952000,1
27,1780252278.075278,1780252278.075777,3,1.009951,414.849856,0.929500,0
27,1780252278.081932,1780252278.082397,4,1.009971,472.348936,0.882500,1
27,1780252278.088059,1780252278.088495,5,1.007237,465.623116,0.984900,1
28,1780252279.052558,1780252279.053056,1,1.019816,717.793835,0.918900,1
28,1780252279.059717,1780252279.060283,2,1.014474,332.581506,0.947100,1
28,1780252279.066543,1780252279.067064,3,1.004985,388.819856,0.899800,0
28,1780252279.075259,1780252279.076074,4,1.004372,469.474976,0.882500,1
28,1780252279.083660,1780252279.084248,5,1.001112,465.236812,0.984900,1
29,1780252280.070026,1780252280.070503,1,1.016304,803.980854,0.920200,1
29,1780252280.076599,1780252280.077048,2,1.007423,304.390437,0.972400,1
29,1780252280.084163,1780252280.084622,3,1.003225,505.783828,0.886400,1
29,1780252280.091923,1780252280.092522,4,1.015374,471.166403,0.882500,1
29,1780252280.099527,1780252280.100075,5,1.008593,465.134112,0.984900,1
30,1780252281.082890,1780252281.083544,1,1.019406,818.477130,0.975800,1
30,1780252281.093808,1780252281.094198,2,1.008334,323.510392,0.910600,1
30,1780252281.101318,1780252281.101945,3,1.004061,491.169898,0.931400,1
30,1780252281.111250,1780252281.112025,4,1.013022,480.822438,0.866800,1
30,1780252281.119972,1780252281.120627,5,1.007023,477.607854,0.981400,1
30,1780252282.082074,1780252282.082532,1,1.020498,818.598293,0.975800,0
30,1780252282.089935,1780252282.090359,2,1.005308,320.941572,0.910600,0
30,1780252282.096395,1780252282.096794,3,1.011768,355.351682,0.918800,1
30,1780252282.107144,1780252282.107529,4,1.007293,477.710226,0.868200,1
30,1780252282.124247,1780252282.124693,5,1.002405,479.957421,0.968700,1
32,1780252283.076802,1780252283.077245,1,1.016461,0.546219,1.000000,0
32,1780252283.083458,1780252283.083748,2,1.002920,421.825005,0.915200,0
32,1780252283.089621,1780252283.090226,3,1.007075,353.286778,0.918800,0
32,1780252283.095110,1780252283.095581,4,1.012174,478.453404,0.868200,0
32,1780252283.099342,1780252283.099667,5,1.000310,478.820739,0.968700,1
33,1780252284.079935,1780252284.080485,1,1.020873,0.000000,1.000000,1
33,1780252284.086809,1780252284.087310,2,1.012340,422.454669,0.915200,0
33,1780252284.097221,1780252284.097687,3,1.010999,356.689938,0.918800,1
33,1780252284.105962,1780252284.106812,4,1.014001,479.856418,0.868200,1
33,1780252284.116067,1780252284.116913,5,1.008354,477.007365,0.968700,1
34,1780252285.097888,1780252285.098463,1,1.022690,306.864138,0.972700,1
34,1780252285.105266,1780252285.105745,2,1.015109,304.195739,0.973900,0
34,1780252285.112962,1780252285.113363,3,1.014821,353.562801,0.918800,0
34,1780252285.120212,1780252285.120734,4,1.011407,482.502240,0.868200,0
34,1780252285.127657,1780252285.128295,5,1.004217,481.167716,0.968700,1
35,1780252286.103530,1780252286.104011,1,1.025659,427.719684,0.965100,1
35,1780252286.112165,1780252286.112667,2,1.016684,429.253863,0.966900,1
35,1780252286.118551,1780252286.119422,3,1.006283,356.066356,0.918800,1
35,1780252286.125324,1780252286.126063,4,1.010878,480.104744,0.868200,1
35,1780252286.132759,1780252286.133278,5,1.006896,479.840323,0.968700,1
36,1780252287.118021,1780252287.118569,1,1.016952,781.761537,0.964300,1
36,1780252287.128673,1780252287.129178,2,1.012675,365.952615,0.917100,1
36,1780252287.139307,1780252287.141229,3,1.005441,422.204261,0.885300,0
36,1780252287.150946,1780252287.151423,4,1.018000,470.309841,0.887200,0
36,1780252287.159105,1780252287.159580,5,1.009912,463.577288,0.989400,1
37,1780252288.117439,1780252288.118065,1,1.021864,729.987707,0.935000,1
37,1780252288.124287,1780252288.124903,2,1.015052,313.541641,0.962700,1
37,1780252288.133073,1780252288.133631,3,1.006798,418.783666,0.918100,1
37,1780252288.140635,1780252288.141166,4,1.004167,470.149880,0.887200,1
37,1780252288.147750,1780252288.148240,5,1.008975,466.413560,0.989400,1
38,1780252289.111072,1780252289.111424,1,1.023977,2.714009,1.000000,0
38,1780252289.118268,1780252289.118938,2,1.005793,311.900499,0.962700,1
38,1780252289.128901,1780252289.129722,3,1.007874,418.275198,0.918100,1
38,1780252289.138372,1780252289.139028,4,1.008805,467.138684,0.887200,0
38,1780252289.148278,1780252289.148840,5,1.014361,469.022748,0.989400,1
39,1780252290.107021,1780252290.107474,1,1.016417,0.000000,1.000000,0
39,1780252290.115082,1780252290.115732,2,1.015109,314.383723,0.962700,0
39,1780252290.123312,1780252290.123858,3,1.012463,419.215215,0.918100,0
39,1780252290.130910,1780252290.131479,4,1.007384,468.990998,0.887200,0
39,1780252290.139371,1780252290.140483,5,1.001520,466.344488,0.989400,1
40,1780252291.123821,1780252291.124378,1,1.019823,408.784132,0.474300,1
40,1780252291.131705,1780252291.132240,2,1.009817,290.446997,0.976900,1
40,1780252291.139038,1780252291.139635,3,1.011376,362.331700,0.896700,1
40,1780252291.146920,1780252291.147600,4,1.011914,437.213473,0.951600,0
40,1780252291.156137,1780252291.156729,5,1.007028,468.650402,0.989400,1
41,1780252292.120659,1780252292.121022,1,1.020148,323.094190,0.907700,1
41,1780252292.128272,1780252292.128625,2,1.013122,324.332811,0.909600,0
41,1780252292.137692,1780252292.138456,3,1.009671,362.002158,0.896700,0
41,1780252292.148223,1780252292.149071,4,1.009999,437.163804,0.951600,0
41,1780252292.156974,1780252292.157994,5,1.007597,465.579019,0.989400,1
42,1780252293.123086,1780252293.123612,1,1.021264,343.280536,0.945000,1
42,1780252293.129373,1780252293.130368,2,1.016304,341.416131,0.946700,1
42,1780252293.137881,1780252293.138325,3,1.011339,360.318115,0.896700,1
42,1780252293.144731,1780252293.145192,4,1.004312,436.989355,0.951600,1
42,1780252293.151178,1780252293.151714,5,1.005209,468.576457,0.989400,1
42,1780252294.143778,1780252294.144484,1,1.016748,337.757233,0.945000,1
42,1780252294.181700,1780252294.183006,2,1.007881,321.000478,0.931700,1
42,1780252294.191731,1780252294.192419,3,1.007855,457.779208,0.907000,0
42,1780252294.202133,1780252294.204531,4,1.007710,474.648015,0.877300,0
42,1780252294.217941,1780252294.218972,5,1.008491,468.965093,0.980100,1
44,1780252295.139246,1780252295.139671,1,1.024452,772.793087,0.954600,1
44,1780252295.146383,1780252295.147225,2,1.009937,290.395000,0.936700,1
44,1780252295.154754,1780252295.155206,3,1.012964,484.723624,0.969600,1
44,1780252295.164989,1780252295.165490,4,1.013071,472.242411,0.877300,1
44,1780252295.172296,1780252295.172780,5,1.006555,469.794766,0.980100,1
44,1780252296.156399,1780252296.157702,1,1.019111,807.469961,0.985700,1
44,1780252296.163962,1780252296.164358,2,1.012789,309.995714,0.974700,1
44,1780252296.172233,1780252296.172652,3,1.008363,472.419565,0.959100,1
44,1780252296.181409,1780252296.181843,4,1.013720,470.976855,0.882100,0
44,1780252296.189525,1780252296.189951,5,1.007272,487.392804,0.956300,1
46,1780252297.139777,1780252297.140285,1,1.018970,503.111211,0.758100,1
46,1780252297.145482,1780252297.145932,2,1.013941,407.309877,0.956300,0
46,1780252297.151881,1780252297.152307,3,1.005499,420.847971,0.968900,0
46,1780252297.164574,1780252297.165118,4,1.011078,429.294518,0.972300,1
46,1780252297.184596,1780252297.185482,5,1.009349,483.536540,0.956300,1
46,1780252298.170028,1780252298.179816,1,1.022561,502.609764,0.758100,0
46,1780252298.199593,1780252298.200511,2,1.014618,417.549481,0.924000,1
46,1780252298.213633,1780252298.214731,3,1.008270,421.595907,0.968900,1
46,1780252298.226570,1780252298.227489,4,1.006837,426.656975,0.972300,1
46,1780252298.239110,1780252298.239963,5,1.007015,481.304050,0.956300,1
48,1780252299.131533,1780252299.131976,1,1.018692,0.000000,1.000000,1
48,1780252299.138275,1780252299.138745,2,1.011951,418.319319,0.924000,1
48,1780252299.146044,1780252299.146625,3,1.010699,420.484897,0.968900,0
48,1780252299.153801,1780252299.154321,4,1.009304,425.474763,0.972300,1
48,1780252299.162259,1780252299.163291,5,1.012483,484.273954,0.956300,1
49,1780252300.151180,1780252300.151538,1,1.023280,791.809843,0.939000,1
49,1780252300.163465,1780252300.163875,2,1.008444,387.070725,0.921100,1
49,1780252300.170674,1780252300.171116,3,1.009341,406.136043,0.961500,1
49,1780252300.178679,1780252300.179585,4,1.004308,427.521814,0.972300,1
49,1780252300.189479,1780252300.190001,5,1.008891,480.856944,0.956300,1
